symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url
DNB,Dun & Bradstreet Holdings Inc. Common Stock,$9.17,0.02,0.219%,1888967,4023759668.00,United States,2020,Finance: Consumer Services,Finance,/market-activity/stocks/dnb
DNMR,Danimer Scientific Inc. Common Stock,$0.7753,-0.0177,-2.232%,512272,88570986.00,United States,2020,Major Chemicals,Industrials,/market-activity/stocks/dnmr
DNOW,DNOW Inc. Common Stock,$14.65,-0.08,-0.543%,666974,1555333306.00,United States,2014,Metal Fabrications,Industrials,/market-activity/stocks/dnow
DNP,DNP Select Income Fund Inc. Common Stock,$8.80,0.03,0.342%,347227,0.00,United States,1987,Investment Managers,Finance,/market-activity/stocks/dnp
DO,Diamond Offshore Drilling Inc. Common Stock,$12.94,0.08,0.622%,1702111,1325924365.00,United States,2022,Oil & Gas Production,Energy,/market-activity/stocks/do
DOC,Healthpeak Properties Inc. Common Stock,$17.98,-0.03,-0.167%,5388290,9838170234.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/doc
DOCN,DigitalOcean Holdings Inc. Common Stock,$32.43,-0.5,-1.518%,1141619,2944536819.00,United States,2021,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/docn
DOCS,Doximity Inc. Class A Common Stock,$24.63,-0.19,-0.766%,1679024,4594818863.00,United States,2021,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/docs
DOLE,Dole plc Ordinary Shares,$12.11,0.23,1.936%,476972,1149592358.00,Ireland,2021,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/dole
DOMA,Doma Holdings Inc. Common Stock,$6.01,-0.03,-0.497%,303094,83465510.00,United States,2021,Real Estate,Finance,/market-activity/stocks/doma
DOOR,Masonite International Corporation Ordinary Shares (Canada),$131.39,0.0,0.00%,960500,2881704868.00,Canada,,,,/market-activity/stocks/door
DOUG,Douglas Elliman Inc. Common Stock,$1.22,-0.03,-2.40%,1090795,111673203.00,United States,2021,Building operators,Real Estate,/market-activity/stocks/doug
DOV,Dover Corporation Common Stock,$169.84,1.23,0.729%,1257049,23760050433.00,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/dov
DOW,Dow Inc. Common Stock ,$56.66,0.17,0.301%,3810867,39791945914.00,United States,2019,Major Chemicals,Industrials,/market-activity/stocks/dow
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,$9.23,0.14,1.54%,149069,0.00,United States,2011,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/dpg
DPZ,Domino's Pizza Inc Common Stock,$473.55,-8.11,-1.684%,590265,16485564977.00,United States,2004,Food Distributors,Consumer Discretionary,/market-activity/stocks/dpz
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,$22.11,-0.6,-2.642%,304481,1729105143.00,China,2010,Semiconductors,Technology,/market-activity/stocks/dq
DRD,DRDGOLD Limited American Depositary Shares,$8.55,0.07,0.825%,209654,739223347.00,South Africa,,Precious Metals,Basic Materials,/market-activity/stocks/drd
DRH,Diamondrock Hospitality Company Common Stock,$8.83,0.05,0.569%,1988261,1851008150.00,United States,2005,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/drh
DRI,Darden Restaurants Inc. Common Stock,$152.50,0.21,0.138%,960601,18202239418.00,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/dri
DRQ,Dril-Quip Inc. Common Stock,$19.66,0.21,1.08%,382418,676577392.00,United States,1997,Metal Fabrications,Industrials,/market-activity/stocks/drq
DSAQ,Direct Selling Acquisition Corp. Class A Common Stock,$11.1752,0.0052,0.047%,41801,0.00,,2021,Blank Checks,Finance,/market-activity/stocks/dsaq
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,$12.11,0.1,0.833%,344744,1235181587.00,United States,2013,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/dsl
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,$5.58,0.01,0.18%,113619,0.00,United States,1989,Investment Managers,Finance,/market-activity/stocks/dsm
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,$10.53,-0.01,-0.095%,144957,0.00,United States,1998,Finance Companies,Finance,/market-activity/stocks/dsu
DSX,Diana Shipping inc. common stock,$2.90,0.01,0.346%,328362,341222459.00,Greece,2005,Marine Transportation,Consumer Discretionary,/market-activity/stocks/dsx
DT,Dynatrace Inc. Common Stock,$45.40,-0.86,-1.859%,3134409,13438365768.00,United States,2019,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dt
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,$18.94,0.02,0.106%,12228,3910219536.00,United States,2020,Electric Utilities: Central,Utilities,/market-activity/stocks/dtb
DTC,Solo Brands Inc. Class A Common Stock,$1.81,0.03,1.685%,438241,165028524.00,United States,2021,Recreational Games/Products/Toys,Consumer Discretionary,/market-activity/stocks/dtc
DTE,DTE Energy Company Common Stock,$108.57,2.09,1.963%,999435,22414600581.00,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/dte
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,$10.69,0.02,0.187%,16234,75146071.00,United States,1991,Investment Managers,Finance,/market-activity/stocks/dtf
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,$19.31,0.18,0.941%,33102,3986607140.00,United States,2021,Electric Utilities: Central,Utilities,/market-activity/stocks/dtg
DTM,DT Midstream Inc. Common Stock ,$63.23,0.44,0.701%,1003264,6132017326.00,United States,2021,Oil & Gas Production,Utilities,/market-activity/stocks/dtm
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,$23.04,0.05,0.217%,155927,4756676774.00,United States,2017,Electric Utilities: Central,Utilities,/market-activity/stocks/dtw
DUK,Duke Energy Corporation (Holding Company) Common Stock,$98.24,2.31,2.408%,4212750,75724516455.00,United States,,Power Generation,Utilities,/market-activity/stocks/duk
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,$23.78,-0.01,-0.042%,44556,18329896186.00,United States,2018,Railroads,Industrials,/market-activity/stocks/dukb
DV,DoubleVerify Holdings Inc. Common Stock,$29.43,-0.71,-2.356%,1865457,5040002336.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dv
DVA,DaVita Inc. Common Stock,$127.82,1.71,1.356%,487093,11209814000.00,United States,,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/dva
DVN,Devon Energy Corporation Common Stock,$51.83,0.4,0.778%,5070626,32912050000.00,United States,1985,Oil & Gas Production,Energy,/market-activity/stocks/dvn
DX,Dynex Capital Inc. Common Stock,$11.71,0.23,2.003%,1420637,685554385.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/dx
DXC,DXC Technology Company Common Stock ,$20.14,0.56,2.86%,1308386,3683014810.00,United States,,EDP Services,Technology,/market-activity/stocks/dxc
DXYZ,Destiny Tech100 Inc. Common Stock,$28.39,-3.87,-11.996%,1025237,0.00,,2024,,,/market-activity/stocks/dxyz
DY,Dycom Industries Inc. Common Stock,$135.56,0.85,0.631%,169003,3943666785.00,United States,,Water Sewer Pipeline Comm & Power Line Construction,Industrials,/market-activity/stocks/dy
E,ENI S.p.A. Common Stock,$32.51,0.38,1.183%,165103,54875870467.00,Italy,,Oil & Gas Production,Energy,/market-activity/stocks/e
EAF,GrafTech International Ltd. Common Stock,$1.51,0.03,2.027%,3641702,387816124.00,United States,2018,Industrial Machinery/Components,Energy,/market-activity/stocks/eaf
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,$21.43,0.19,0.895%,36644,4569680739.00,United States,2016,Electric Utilities: Central,Utilities,/market-activity/stocks/eai
EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,$6.72,-0.01,-0.149%,307698,133187779.00,United States,2013,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/earn
EAT,Brinker International Inc. Common Stock,$45.23,-0.07,-0.155%,1329469,2000392819.00,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/eat
EB,Eventbrite Inc. Class A Common Stock,$5.17,0.02,0.388%,1080093,526659085.00,United States,2018,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/eb
EBF,Ennis Inc. Common Stock,$19.43,0.33,1.728%,102686,502745402.00,United States,,Office Equipment/Supplies/Services,Consumer Discretionary,/market-activity/stocks/ebf
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share),$7.34,0.09,1.241%,765116,16858462066.00,Brazil,2016,Electric Utilities: Central,Utilities,/market-activity/stocks/ebr
EBS,Emergent Biosolutions Inc. Common Stock,$2.04,0.18,9.677%,935665,106495003.00,United States,2006,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ebs
EC,Ecopetrol S.A. American Depositary Shares,$11.51,0.17,1.499%,1394605,23662657800.00,Colombia,,Oil & Gas Production,Energy,/market-activity/stocks/ec
ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,$16.05,-0.13,-0.803%,150196,1735566750.00,,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/ecat
ECC           ,Eagle Point Credit Company Inc. Common Stock,$9.96,0.01,0.101%,477594,604198739.00,United States,2014,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/ecc           
ECCC,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031,$22.07,0.0498,0.226%,6273,1338821905.00,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/eccc
ECCF,Eagle Point Credit Company Inc. 8.00% Series F Term Preferred Stock due 2029,$24.68,0.0,0.00%,13381,26868445395.00,United States,,,,/market-activity/stocks/eccf
ECCV,Eagle Point Credit Company Inc. 5.375% Notes due 2029,$22.4238,-0.0062,-0.028%,4108,1360284306.00,United States,2022,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/eccv
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,$23.9653,0.035,0.146%,2163,1453795586.00,United States,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/eccw
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,$24.20,-0.29,-1.184%,3609,1468033081.00,United States,2022,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/eccx
ECL,Ecolab Inc. Common Stock,$218.16,-1.05,-0.479%,2586603,62287549895.00,United States,,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/ecl
ECO,Okeanis Eco Tankers Corp. Common Stock,$30.55,0.48,1.596%,20999,0.00,,,,,/market-activity/stocks/eco
ECVT,Ecovyst Inc. Common Stock,$9.95,0.19,1.947%,535082,1163989228.00,United States,2017,Major Chemicals,Industrials,/market-activity/stocks/ecvt
ED,Consolidated Edison Inc. Common Stock,$91.77,0.87,0.957%,7398347,31707455545.00,United States,,Power Generation,Utilities,/market-activity/stocks/ed
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,$4.47,0.01,0.224%,190112,0.00,United States,2007,Finance Companies,Finance,/market-activity/stocks/edd
EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,$5.03,0.02,0.399%,103982,0.00,United States,2010,Investment Managers,Finance,/market-activity/stocks/edf
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,$16.14,0.05,0.311%,70052,731509266.00,Argentina,2007,Electric Utilities: Central,Utilities,/market-activity/stocks/edn
EDR,Endeavor Group Holdings Inc. Class A Common Stock,$26.50,0.06,0.227%,1460813,18350601810.00,United States,2021,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/edr
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),$84.99,-1.9,-2.187%,701456,14066901341.00,China,2006,Other Consumer Services,Real Estate,/market-activity/stocks/edu
EE,Excelerate Energy Inc. Class A Common Stock,$16.24,0.7,4.505%,233777,1758545022.00,United States,2022,Oil/Gas Transmission,Utilities,/market-activity/stocks/ee
EEA,The European Equity Fund Inc. Common Stock,$8.525,0.065,0.768%,11713,0.00,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/eea
EEX,Emerald Holding Inc. Common Stock,$6.09,0.02,0.329%,19517,383857219.00,United States,2017,Advertising,Consumer Discretionary,/market-activity/stocks/eex
EFC,Ellington Financial Inc. Common Stock ,$11.42,0.15,1.331%,912317,971890112.00,United States,2010,Real Estate,Finance,/market-activity/stocks/efc
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,$13.09,0.0,0.00%,93224,0.00,United States,2003,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/efr
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,$13.35,-0.05,-0.373%,50180,388357040.00,United States,2004,Finance Companies,Finance,/market-activity/stocks/eft
EFX,Equifax Inc. Common Stock,$216.20,-1.31,-0.602%,2083196,26799371734.00,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/efx
EFXT,Enerflex Ltd Common Shares,$5.75,0.09,1.59%,145302,712751974.00,Canada,2022,Meat/Poultry/Fish,Consumer Staples,/market-activity/stocks/efxt
EG,Everest Group Ltd. Common Stock,$370.26,10.05,2.79%,425229,16062461219.00,Bermuda,,Property-Casualty Insurers,Finance,/market-activity/stocks/eg
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,$9.14,-0.01,-0.109%,3499,0.00,United States,2005,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/egf
EGO,Eldorado Gold Corporation Ordinary Shares,$15.04,0.14,0.94%,2332516,3055200799.00,Canada,,,,/market-activity/stocks/ego
EGP,EastGroup Properties Inc. Common Stock,$159.27,0.05,0.031%,341826,7638045611.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/egp
EGY,VAALCO Energy Inc.  Common Stock,$6.77,0.13,1.958%,773419,699166151.00,United States,,,,/market-activity/stocks/egy
EHAB,Enhabit Inc. Common Stock,$10.25,0.14,1.385%,339281,514098385.00,United States,2022,Hospital/Nursing Management,Health Care,/market-activity/stocks/ehab
EHC,Encompass Health Corporation Common Stock,$79.22,0.6,0.763%,784352,7933093256.00,United States,,Hospital/Nursing Management,Health Care,/market-activity/stocks/ehc
EHI,Western Asset Global High Income Fund Inc Common Stock,$6.80,0.04,0.592%,114521,0.00,United States,2003,Investment Managers,Finance,/market-activity/stocks/ehi
EIC,Eagle Point Income Company Inc. Common Stock,$15.57,0.16,1.038%,45490,138699242.00,,2019,Finance/Investors Services,Finance,/market-activity/stocks/eic
EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,$23.15,0.0,0.00%,74,206222700.00,,2021,Finance/Investors Services,Finance,/market-activity/stocks/eica
EICB,Eagle Point Income Company Inc. 7.75% Series B Term Preferred Stock Due 2028,$24.6691,0.0691,0.281%,3887,0.00,,,,,/market-activity/stocks/eicb
EICC,Eagle Point Income Company Inc. 8.00% Series C Term Preferred Stock due 2029,$24.88,-0.02,-0.08%,9263,0.00,,,,,/market-activity/stocks/eicc
EIG,Employers Holdings Inc Common Stock,$44.36,1.26,2.923%,130581,1122409540.00,United States,2007,Property-Casualty Insurers,Finance,/market-activity/stocks/eig
EIX,Edison International Common Stock,$69.93,1.8,2.642%,1342488,26889782621.00,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/eix
EL,Estee Lauder Companies Inc. (The) Common Stock,$144.41,-0.4,-0.276%,2324320,51767144994.00,United States,1995,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/el
ELAN,Elanco Animal Health Incorporated Common Stock,$12.95,-0.62,-4.569%,5739898,6383961642.00,United States,2018,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/elan
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,$21.34,0.11,0.518%,12426,4550489360.00,United States,2016,Electric Utilities: Central,Utilities,/market-activity/stocks/elc
ELF,e.l.f. Beauty Inc. Common Stock,$156.73,-10.78,-6.435%,2666462,8699601766.00,United States,2016,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/elf
ELME,Elme Communities Common Stock,$14.86,0.14,0.951%,952896,1305704497.00,United States,2000,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/elme
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),$7.31,0.23,3.249%,550331,2376384691.00,Brazil,2021,Electric Utilities: Central,Utilities,/market-activity/stocks/elp
ELPC,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing four (4) Common Shares),$6.44,0.15,2.385%,5388,2093559153.00,Brazil,2023,Electric Utilities: Central,Utilities,/market-activity/stocks/elpc
ELS,Equity Lifestyle Properties Inc. Common Stock,$62.73,0.4,0.642%,1501920,11698658341.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/els
